"Site","DateTime","MeanDischarge"
"STRT",2020-08-07 04:45:00,1369.36570751411
"STRT",2020-08-07 05:00:00,1370.81044223445
"STRT",2020-08-07 05:15:00,1380.92358527664
"STRT",2020-08-07 05:30:00,1376.58938111569
"STRT",2020-08-07 05:45:00,1380.92358527664
"STRT",2020-08-07 06:00:00,1379.4788505563
"STRT",2020-08-07 06:15:00,1380.92358527664
"STRT",2020-08-07 06:30:00,1386.70252415788
"STRT",2020-08-07 06:45:00,1373.69991167507
"STRT",2020-08-07 07:00:00,1376.58938111569
"STRT",2020-08-07 07:15:00,1375.14464639535
"STRT",2020-08-07 07:30:00,1372.25517695473
"STRT",2020-08-07 07:45:00,1376.58938111569
"STRT",2020-08-07 08:00:00,1373.69991167507
"STRT",2020-08-07 08:15:00,1373.69991167507
"STRT",2020-08-07 08:30:00,1378.03411583597
"STRT",2020-08-07 08:45:00,1376.58938111569
"STRT",2020-08-07 09:00:00,1383.81305471726
"STRT",2020-08-07 09:15:00,1378.03411583597
"STRT",2020-08-07 09:30:00,1376.58938111569
"STRT",2020-08-07 09:45:00,1383.81305471726
"STRT",2020-08-07 10:00:00,1382.36831999692
"STRT",2020-08-07 10:15:00,1378.03411583597
"STRT",2020-08-07 10:30:00,1378.03411583597
"STRT",2020-08-07 10:45:00,1376.58938111569
"STRT",2020-08-07 11:00:00,1367.92097279377
"STRT",2020-08-07 11:15:00,1378.03411583597
"STRT",2020-08-07 11:30:00,1375.14464639535
"STRT",2020-08-07 11:45:00,1373.69991167507
"STRT",2020-08-07 12:00:00,1372.25517695473
"STRT",2020-08-07 12:15:00,1370.81044223445
"STRT",2020-08-07 12:30:00,1367.92097279377
"STRT",2020-08-07 12:45:00,1372.25517695473
"STRT",2020-08-07 13:00:00,1369.36570751411
"STRT",2020-08-07 13:15:00,1369.36570751411
"STRT",2020-08-07 13:30:00,1372.25517695473
"STRT",2020-08-07 13:45:00,1373.69991167507
"STRT",2020-08-07 14:00:00,1378.03411583597
"STRT",2020-08-07 14:15:00,1376.58938111569
"STRT",2020-08-07 14:30:00,1365.03150335321
"STRT",2020-08-07 14:45:00,1376.58938111569
"STRT",2020-08-07 15:00:00,1373.69991167507
"STRT",2020-08-07 15:15:00,1378.03411583597
"STRT",2020-08-07 15:30:00,1375.14464639535
"STRT",2020-08-07 15:45:00,1375.14464639535
"STRT",2020-08-07 16:00:00,1370.81044223445
"STRT",2020-08-07 16:15:00,1375.14464639535
"STRT",2020-08-07 16:30:00,1373.69991167507
"STRT",2020-08-07 16:45:00,1375.14464639535
"STRT",2020-08-07 17:00:00,1376.58938111569
"STRT",2020-08-07 17:15:00,1373.69991167507
"STRT",2020-08-07 17:30:00,1373.69991167507
"STRT",2020-08-07 17:45:00,1370.81044223445
"STRT",2020-08-07 18:00:00,1369.36570751411
"STRT",2020-08-07 18:15:00,1365.03150335321
"STRT",2020-08-07 18:30:00,1367.92097279377
"STRT",2020-08-07 18:45:00,1369.36570751411
"STRT",2020-08-07 19:00:00,1366.47623807349
"STRT",2020-08-07 19:15:00,1365.03150335321
"STRT",2020-08-07 19:30:00,1370.81044223445
"STRT",2020-08-07 19:45:00,1362.14203391253
"STRT",2020-08-07 20:00:00,1369.36570751411
"STRT",2020-08-07 20:15:00,1365.03150335321
"STRT",2020-08-07 20:30:00,1370.81044223445
"STRT",2020-08-07 20:45:00,1365.03150335321
"STRT",2020-08-07 21:00:00,1367.92097279377
"STRT",2020-08-07 21:15:00,1370.81044223445
"STRT",2020-08-07 21:30:00,1365.03150335321
"STRT",2020-08-07 21:45:00,1366.47623807349
"STRT",2020-08-07 22:00:00,1365.03150335321
"STRT",2020-08-07 22:15:00,1363.58676863287
"STRT",2020-08-07 22:30:00,1370.81044223445
"STRT",2020-08-07 22:45:00,1362.14203391253
"STRT",2020-08-07 23:00:00,1366.47623807349
"STRT",2020-08-07 23:15:00,1363.58676863287
"STRT",2020-08-07 23:30:00,1362.14203391253
"STRT",2020-08-07 23:45:00,1363.58676863287
"STRT",2020-08-08 00:00:00,1366.47623807349
"STRT",2020-08-08 00:15:00,1360.69729919225
"STRT",2020-08-08 00:30:00,1365.03150335321
"STRT",2020-08-08 00:45:00,1362.14203391253
"STRT",2020-08-08 01:00:00,1362.14203391253
"STRT",2020-08-08 01:15:00,1366.47623807349
"STRT",2020-08-08 01:30:00,1354.91836031101
"STRT",2020-08-08 01:45:00,1360.69729919225
"STRT",2020-08-08 02:00:00,1359.25256447191
"STRT",2020-08-08 02:15:00,1363.58676863287
"STRT",2020-08-08 02:30:00,1357.80782975157
"STRT",2020-08-08 02:45:00,1354.91836031101
"STRT",2020-08-08 03:00:00,1357.80782975157
"STRT",2020-08-08 03:15:00,1353.47362559068
"STRT",2020-08-08 03:30:00,1354.91836031101
"STRT",2020-08-08 03:45:00,1359.25256447191
"STRT",2020-08-08 04:00:00,1365.03150335321
"STRT",2020-08-08 04:15:00,1350.58415615006
"STRT",2020-08-08 04:30:00,1359.25256447191
"STRT",2020-08-08 04:45:00,1346.2499519891
"STRT",2020-08-08 05:00:00,1360.69729919225
"STRT",2020-08-08 05:15:00,1356.36309503129
"STRT",2020-08-08 05:30:00,1357.80782975157
"STRT",2020-08-08 05:45:00,1354.91836031101
"STRT",2020-08-08 06:00:00,1359.25256447191
"STRT",2020-08-08 06:15:00,1360.69729919225
"STRT",2020-08-08 06:30:00,1369.36570751411
"STRT",2020-08-08 06:45:00,1360.69729919225
"STRT",2020-08-08 07:00:00,1365.03150335321
"STRT",2020-08-08 07:15:00,1365.03150335321
"STRT",2020-08-08 07:30:00,1353.47362559068
"STRT",2020-08-08 07:45:00,1365.03150335321
"STRT",2020-08-08 08:00:00,1369.36570751411
"STRT",2020-08-08 08:15:00,1365.03150335321
"STRT",2020-08-08 08:30:00,1363.58676863287
"STRT",2020-08-08 08:45:00,1362.14203391253
"STRT",2020-08-08 09:00:00,1365.03150335321
"STRT",2020-08-08 09:15:00,1367.92097279377
"STRT",2020-08-08 09:30:00,1375.14464639535
"STRT",2020-08-08 09:45:00,1369.36570751411
"STRT",2020-08-08 10:00:00,1369.36570751411
"STRT",2020-08-08 10:15:00,1372.25517695473
"STRT",2020-08-08 10:30:00,1373.69991167507
"STRT",2020-08-08 10:45:00,1378.03411583597
"STRT",2020-08-08 11:00:00,1382.36831999692
"STRT",2020-08-08 11:15:00,1380.92358527664
"STRT",2020-08-08 11:30:00,1365.03150335321
"STRT",2020-08-08 11:45:00,1369.36570751411
"STRT",2020-08-08 12:00:00,1372.25517695473
"STRT",2020-08-08 12:15:00,1378.03411583597
"STRT",2020-08-08 12:30:00,1379.4788505563
"STRT",2020-08-08 12:45:00,1375.14464639535
"STRT",2020-08-08 13:00:00,1375.14464639535
"STRT",2020-08-08 13:15:00,1380.92358527664
"STRT",2020-08-08 13:30:00,1380.92358527664
"STRT",2020-08-08 13:45:00,1383.81305471726
"STRT",2020-08-08 14:00:00,1389.5919935985
"STRT",2020-08-08 14:15:00,1383.81305471726
"STRT",2020-08-08 14:30:00,1388.14725887822
"STRT",2020-08-08 14:45:00,1386.70252415788
"STRT",2020-08-08 15:00:00,1392.48146303912
"STRT",2020-08-08 15:15:00,1385.25778943754
"STRT",2020-08-08 15:30:00,1388.14725887822
"STRT",2020-08-08 15:45:00,1388.14725887822
"STRT",2020-08-08 16:00:00,1392.48146303912
"STRT",2020-08-08 16:15:00,1391.03672831878
"STRT",2020-08-08 16:30:00,1386.70252415788
"STRT",2020-08-08 16:45:00,1386.70252415788
"STRT",2020-08-08 17:00:00,1391.03672831878
"STRT",2020-08-08 17:15:00,1385.25778943754
"STRT",2020-08-08 17:30:00,1386.70252415788
"STRT",2020-08-08 17:45:00,1380.92358527664
"STRT",2020-08-08 18:00:00,1385.25778943754
"STRT",2020-08-08 18:15:00,1379.4788505563
"STRT",2020-08-08 18:30:00,1382.36831999692
"STRT",2020-08-08 18:45:00,1378.03411583597
"STRT",2020-08-08 19:00:00,1380.92358527664
"STRT",2020-08-08 19:15:00,1380.92358527664
"STRT",2020-08-08 19:30:00,1376.58938111569
"STRT",2020-08-08 19:45:00,1376.58938111569
"STRT",2020-08-08 20:00:00,1372.25517695473
"STRT",2020-08-08 20:15:00,1376.58938111569
"STRT",2020-08-08 20:30:00,1376.58938111569
"STRT",2020-08-08 20:45:00,1376.58938111569
"STRT",2020-08-08 21:00:00,1372.25517695473
"STRT",2020-08-08 21:15:00,1373.69991167507
"STRT",2020-08-08 21:30:00,1369.36570751411
"STRT",2020-08-08 21:45:00,1372.25517695473
"STRT",2020-08-08 22:00:00,1370.81044223445
"STRT",2020-08-08 22:15:00,1370.81044223445
"STRT",2020-08-08 22:30:00,1373.69991167507
"STRT",2020-08-08 22:45:00,1369.36570751411
"STRT",2020-08-08 23:00:00,1375.14464639535
"STRT",2020-08-08 23:15:00,1376.58938111569
"STRT",2020-08-08 23:30:00,1369.36570751411
"STRT",2020-08-08 23:45:00,1363.58676863287
"STRT",2020-08-09 00:00:00,1365.03150335321
"STRT",2020-08-09 00:15:00,1367.92097279377
"STRT",2020-08-09 00:30:00,1362.14203391253
"STRT",2020-08-09 00:45:00,1363.58676863287
"STRT",2020-08-09 01:00:00,1363.58676863287
"STRT",2020-08-09 01:15:00,1362.14203391253
"STRT",2020-08-09 01:30:00,1359.25256447191
"STRT",2020-08-09 01:45:00,1357.80782975157
"STRT",2020-08-09 02:00:00,1356.36309503129
"STRT",2020-08-09 02:15:00,1352.02889087034
"STRT",2020-08-09 02:30:00,1359.25256447191
"STRT",2020-08-09 02:45:00,1356.36309503129
"STRT",2020-08-09 03:00:00,1353.47362559068
"STRT",2020-08-09 03:15:00,1354.91836031101
"STRT",2020-08-09 03:30:00,1347.69468670944
"STRT",2020-08-09 03:45:00,1352.02889087034
"STRT",2020-08-09 04:00:00,1349.13942142972
"STRT",2020-08-09 04:15:00,1349.13942142972
"STRT",2020-08-09 04:30:00,1339.02627838752
"STRT",2020-08-09 04:45:00,1336.1368089469
"STRT",2020-08-09 05:00:00,1334.69207422656
"STRT",2020-08-09 05:15:00,1343.36048254848
"STRT",2020-08-09 05:30:00,1347.69468670944
"STRT",2020-08-09 05:45:00,1337.58154366724
"STRT",2020-08-09 06:00:00,1336.1368089469
"STRT",2020-08-09 06:15:00,1346.2499519891
"STRT",2020-08-09 06:30:00,1344.80521726876
"STRT",2020-08-09 06:45:00,1340.4710131078
"STRT",2020-08-09 07:00:00,1344.80521726876
"STRT",2020-08-09 07:15:00,1350.58415615006
"STRT",2020-08-09 07:30:00,1352.02889087034
"STRT",2020-08-09 07:45:00,1352.02889087034
"STRT",2020-08-09 08:00:00,1360.69729919225
"STRT",2020-08-09 08:15:00,1359.25256447191
"STRT",2020-08-09 08:30:00,1360.69729919225
"STRT",2020-08-09 08:45:00,1362.14203391253
"STRT",2020-08-09 09:00:00,1359.25256447191
"STRT",2020-08-09 09:15:00,1357.80782975157
"STRT",2020-08-09 09:30:00,1363.58676863287
"STRT",2020-08-09 09:45:00,1354.91836031101
"STRT",2020-08-09 10:00:00,1357.80782975157
"STRT",2020-08-09 10:15:00,1354.91836031101
"STRT",2020-08-09 10:30:00,1369.36570751411
"STRT",2020-08-09 10:45:00,1359.25256447191
"STRT",2020-08-09 11:00:00,1362.14203391253
"STRT",2020-08-09 11:15:00,1360.69729919225
"STRT",2020-08-09 11:30:00,1365.03150335321
"STRT",2020-08-09 11:45:00,1372.25517695473
"STRT",2020-08-09 12:00:00,1369.36570751411
"STRT",2020-08-09 12:15:00,1366.47623807349
"STRT",2020-08-09 12:30:00,1363.58676863287
"STRT",2020-08-09 12:45:00,1359.25256447191
"STRT",2020-08-09 13:00:00,1357.80782975157
"STRT",2020-08-09 13:15:00,1359.25256447191
"STRT",2020-08-09 13:30:00,1367.92097279377
"STRT",2020-08-09 13:45:00,1360.69729919225
"STRT",2020-08-09 14:00:00,1367.92097279377
"STRT",2020-08-09 14:15:00,1369.36570751411
"STRT",2020-08-09 14:30:00,1378.03411583597
"STRT",2020-08-09 14:45:00,1379.4788505563
"STRT",2020-08-09 15:00:00,1376.58938111569
"STRT",2020-08-09 15:15:00,1375.14464639535
"STRT",2020-08-09 15:30:00,1379.4788505563
"STRT",2020-08-09 15:45:00,1379.4788505563
"STRT",2020-08-09 16:00:00,1378.03411583597
"STRT",2020-08-09 16:15:00,1376.58938111569
"STRT",2020-08-09 16:30:00,1380.92358527664
"STRT",2020-08-09 16:45:00,1383.81305471726
"STRT",2020-08-09 17:00:00,1378.03411583597
"STRT",2020-08-09 17:15:00,1378.03411583597
"STRT",2020-08-09 17:30:00,1389.5919935985
"STRT",2020-08-09 17:45:00,1388.14725887822
"STRT",2020-08-09 18:00:00,1386.70252415788
"STRT",2020-08-09 18:15:00,1393.92619775946
"STRT",2020-08-09 18:30:00,1392.48146303912
"STRT",2020-08-09 18:45:00,1395.37093247974
"STRT",2020-08-09 19:00:00,1393.92619775946
"STRT",2020-08-09 19:15:00,1395.37093247974
"STRT",2020-08-09 19:30:00,1399.7051366407
"STRT",2020-08-09 19:45:00,1396.81566720008
"STRT",2020-08-09 20:00:00,1392.48146303912
"STRT",2020-08-09 20:15:00,1401.14987136098
"STRT",2020-08-09 20:30:00,1392.48146303912
"STRT",2020-08-09 20:45:00,1401.14987136098
"STRT",2020-08-09 21:00:00,1401.14987136098
"STRT",2020-08-09 21:15:00,1399.7051366407
"STRT",2020-08-09 21:30:00,1406.92881024227
"STRT",2020-08-09 21:45:00,1402.59460608131
"STRT",2020-08-09 22:00:00,1409.81827968289
"STRT",2020-08-09 22:15:00,1408.37354496255
"STRT",2020-08-09 22:30:00,1406.92881024227
"STRT",2020-08-09 22:45:00,1412.70774912351
"STRT",2020-08-09 23:00:00,1411.26301440317
"STRT",2020-08-09 23:15:00,1408.37354496255
"STRT",2020-08-09 23:30:00,1417.04195328441
"STRT",2020-08-09 23:45:00,1411.26301440317
"STRT",2020-08-10 00:00:00,1418.48668800475
"STRT",2020-08-10 00:15:00,1419.93142272509
"STRT",2020-08-10 00:30:00,1421.37615744543
"STRT",2020-08-10 00:45:00,1419.93142272509
"STRT",2020-08-10 01:00:00,1418.48668800475
"STRT",2020-08-10 01:15:00,1421.37615744543
"STRT",2020-08-10 01:30:00,1432.9340352079
"STRT",2020-08-10 01:45:00,1428.59983104694
"STRT",2020-08-10 02:00:00,1428.59983104694
"STRT",2020-08-10 02:15:00,1434.37876992818
"STRT",2020-08-10 02:30:00,1437.26823936886
"STRT",2020-08-10 02:45:00,1440.15770880948
"STRT",2020-08-10 03:00:00,1438.71297408914
"STRT",2020-08-10 03:15:00,1437.26823936886
"STRT",2020-08-10 03:30:00,1430.04456576728
"STRT",2020-08-10 03:45:00,1430.04456576728
"STRT",2020-08-10 04:00:00,1438.71297408914
"STRT",2020-08-10 04:15:00,1444.49191297038
"STRT",2020-08-10 04:30:00,1444.49191297038
"STRT",2020-08-10 04:45:00,1443.0471782501
"STRT",2020-08-10 05:00:00,1444.49191297038
"STRT",2020-08-10 05:15:00,1448.82611713134
"STRT",2020-08-10 05:30:00,1447.38138241105
"STRT",2020-08-10 05:45:00,1437.26823936886
"STRT",2020-08-10 06:00:00,1451.71558657195
"STRT",2020-08-10 06:15:00,1460.38399489387
"STRT",2020-08-10 06:30:00,1454.60505601263
"STRT",2020-08-10 06:45:00,1448.82611713134
"STRT",2020-08-10 07:00:00,1458.93926017359
"STRT",2020-08-10 07:15:00,1461.82872961415
"STRT",2020-08-10 07:30:00,1457.49452545325
"STRT",2020-08-10 07:45:00,1463.27346433449
"STRT",2020-08-10 08:00:00,1457.49452545325
"STRT",2020-08-10 08:15:00,1460.38399489387
"STRT",2020-08-10 08:30:00,1470.49713793606
"STRT",2020-08-10 08:45:00,1464.71819905483
"STRT",2020-08-10 09:00:00,1464.71819905483
"STRT",2020-08-10 09:15:00,1470.49713793606
"STRT",2020-08-10 09:30:00,1464.71819905483
"STRT",2020-08-10 09:45:00,1466.16293377511
"STRT",2020-08-10 10:00:00,1490.72342402046
"STRT",2020-08-10 10:15:00,1473.38660737668
"STRT",2020-08-10 10:30:00,1473.38660737668
"STRT",2020-08-10 10:45:00,1473.38660737668
"STRT",2020-08-10 11:00:00,1471.94187265635
"STRT",2020-08-10 11:15:00,1469.05240321573
"STRT",2020-08-10 11:30:00,1464.71819905483
"STRT",2020-08-10 11:45:00,1467.60766849545
"STRT",2020-08-10 12:00:00,1473.38660737668
"STRT",2020-08-10 12:15:00,1464.71819905483
"STRT",2020-08-10 12:30:00,1464.71819905483
"STRT",2020-08-10 12:45:00,1471.94187265635
"STRT",2020-08-10 13:00:00,1467.60766849545
"STRT",2020-08-10 13:15:00,1460.38399489387
"STRT",2020-08-10 13:30:00,1464.71819905483
"STRT",2020-08-10 13:45:00,1466.16293377511
"STRT",2020-08-10 14:00:00,1458.93926017359
"STRT",2020-08-10 14:15:00,1464.71819905483
"STRT",2020-08-10 14:30:00,1466.16293377511
"STRT",2020-08-10 14:45:00,1466.16293377511
"STRT",2020-08-10 15:00:00,1460.38399489387
"STRT",2020-08-10 15:15:00,1466.16293377511
"STRT",2020-08-10 15:30:00,1466.16293377511
"STRT",2020-08-10 15:45:00,1464.71819905483
"STRT",2020-08-10 16:00:00,1463.27346433449
"STRT",2020-08-10 16:15:00,1463.27346433449
"STRT",2020-08-10 16:30:00,1464.71819905483
"STRT",2020-08-10 16:45:00,1460.38399489387
"STRT",2020-08-10 17:00:00,1463.27346433449
"STRT",2020-08-10 17:15:00,1464.71819905483
"STRT",2020-08-10 17:30:00,1460.38399489387
"STRT",2020-08-10 17:45:00,1463.27346433449
"STRT",2020-08-10 18:00:00,1466.16293377511
"STRT",2020-08-10 18:15:00,1463.27346433449
"STRT",2020-08-10 18:30:00,1458.93926017359
"STRT",2020-08-10 18:45:00,1463.27346433449
"STRT",2020-08-10 19:00:00,1458.93926017359
"STRT",2020-08-10 19:15:00,1463.27346433449
"STRT",2020-08-10 19:30:00,1463.27346433449
"STRT",2020-08-10 19:45:00,1454.60505601263
"STRT",2020-08-10 20:00:00,1450.27085185167
"STRT",2020-08-10 20:15:00,1457.49452545325
"STRT",2020-08-10 20:30:00,1457.49452545325
"STRT",2020-08-10 20:45:00,1457.49452545325
"STRT",2020-08-10 21:00:00,1453.16032129229
"STRT",2020-08-10 21:15:00,1453.16032129229
"STRT",2020-08-10 21:30:00,1456.04979073291
"STRT",2020-08-10 21:45:00,1453.16032129229
"STRT",2020-08-10 22:00:00,1453.16032129229
"STRT",2020-08-10 22:15:00,1454.60505601263
"STRT",2020-08-10 22:30:00,1454.60505601263
"STRT",2020-08-10 22:45:00,1458.93926017359
"STRT",2020-08-10 23:00:00,1463.27346433449
"STRT",2020-08-10 23:15:00,1456.04979073291
"STRT",2020-08-10 23:30:00,1450.27085185167
"STRT",2020-08-10 23:45:00,1456.04979073291
"STRT",2020-08-11 00:00:00,1454.60505601263
"STRT",2020-08-11 00:15:00,1445.93664769072
"STRT",2020-08-11 00:30:00,1456.04979073291
"STRT",2020-08-11 00:45:00,1448.82611713134
"STRT",2020-08-11 01:00:00,1454.60505601263
"STRT",2020-08-11 01:15:00,1441.60244352982
"STRT",2020-08-11 01:30:00,1451.71558657195
"STRT",2020-08-11 01:45:00,1441.60244352982
"STRT",2020-08-11 02:00:00,1451.71558657195
"STRT",2020-08-11 02:15:00,1445.93664769072
"STRT",2020-08-11 02:30:00,1448.82611713134
"STRT",2020-08-11 02:45:00,1448.82611713134
"STRT",2020-08-11 03:00:00,1440.15770880948
"STRT",2020-08-11 03:15:00,1444.49191297038
"STRT",2020-08-11 03:30:00,1438.71297408914
"STRT",2020-08-11 03:45:00,1447.38138241105
"STRT",2020-08-11 04:00:00,1443.0471782501
"STRT",2020-08-11 04:15:00,1447.38138241105
"STRT",2020-08-11 04:30:00,1435.82350464852
"STRT",2020-08-11 04:45:00,1441.60244352982
"STRT",2020-08-11 05:00:00,1450.27085185167
"STRT",2020-08-11 05:15:00,1441.60244352982
"STRT",2020-08-11 05:30:00,1453.16032129229
"STRT",2020-08-11 05:45:00,1448.82611713134
"STRT",2020-08-11 06:00:00,1448.82611713134
"STRT",2020-08-11 06:15:00,1445.93664769072
"STRT",2020-08-11 06:30:00,1447.38138241105
"STRT",2020-08-11 06:45:00,1444.49191297038
"STRT",2020-08-11 07:00:00,1447.38138241105
"STRT",2020-08-11 07:15:00,1444.49191297038
"STRT",2020-08-11 07:30:00,1450.27085185167
"STRT",2020-08-11 07:45:00,1443.0471782501
"STRT",2020-08-11 08:00:00,1437.26823936886
"STRT",2020-08-11 08:15:00,1443.0471782501
"STRT",2020-08-11 08:30:00,1444.49191297038
"STRT",2020-08-11 08:45:00,1438.71297408914
"STRT",2020-08-11 09:00:00,1441.60244352982
"STRT",2020-08-11 09:15:00,1440.15770880948
"STRT",2020-08-11 09:30:00,1441.60244352982
"STRT",2020-08-11 09:45:00,1443.0471782501
"STRT",2020-08-11 10:00:00,1440.15770880948
"STRT",2020-08-11 10:15:00,1435.82350464852
"STRT",2020-08-11 10:30:00,1427.15509632666
"STRT",2020-08-11 10:45:00,1434.37876992818
"STRT",2020-08-11 11:00:00,1443.0471782501
"STRT",2020-08-11 11:15:00,1441.60244352982
"STRT",2020-08-11 11:30:00,1443.0471782501
"STRT",2020-08-11 11:45:00,1437.26823936886
"STRT",2020-08-11 12:00:00,1437.26823936886
"STRT",2020-08-11 12:15:00,1438.71297408914
"STRT",2020-08-11 12:30:00,1435.82350464852
"STRT",2020-08-11 12:45:00,1443.0471782501
"STRT",2020-08-11 13:00:00,1434.37876992818
"STRT",2020-08-11 13:15:00,1434.37876992818
"STRT",2020-08-11 13:30:00,1441.60244352982
"STRT",2020-08-11 13:45:00,1435.82350464852
"STRT",2020-08-11 14:00:00,1437.26823936886
"STRT",2020-08-11 14:15:00,1437.26823936886
"STRT",2020-08-11 14:30:00,1438.71297408914
"STRT",2020-08-11 14:45:00,1443.0471782501
"STRT",2020-08-11 15:00:00,1431.48930048762
"STRT",2020-08-11 15:15:00,1437.26823936886
"STRT",2020-08-11 15:30:00,1427.15509632666
"STRT",2020-08-11 15:45:00,1443.0471782501
"STRT",2020-08-11 16:00:00,1435.82350464852
"STRT",2020-08-11 16:15:00,1430.04456576728
"STRT",2020-08-11 16:30:00,1440.15770880948
"STRT",2020-08-11 16:45:00,1427.15509632666
"STRT",2020-08-11 17:00:00,1434.37876992818
"STRT",2020-08-11 17:15:00,1431.48930048762
"STRT",2020-08-11 17:30:00,1431.48930048762
"STRT",2020-08-11 17:45:00,1425.71036160633
"STRT",2020-08-11 18:00:00,1428.59983104694
"STRT",2020-08-11 18:15:00,1427.15509632666
"STRT",2020-08-11 18:30:00,1432.9340352079
"STRT",2020-08-11 18:45:00,1428.59983104694
"STRT",2020-08-11 19:00:00,1422.82089216571
"STRT",2020-08-11 19:15:00,1428.59983104694
"STRT",2020-08-11 19:30:00,1424.26562688604
"STRT",2020-08-11 19:45:00,1425.71036160633
"STRT",2020-08-11 20:00:00,1425.71036160633
"STRT",2020-08-11 20:15:00,1421.37615744543
"STRT",2020-08-11 20:30:00,1425.71036160633
"STRT",2020-08-11 20:45:00,1427.15509632666
"STRT",2020-08-11 21:00:00,1421.37615744543
"STRT",2020-08-11 21:15:00,1418.48668800475
"STRT",2020-08-11 21:30:00,1428.59983104694
"STRT",2020-08-11 21:45:00,1428.59983104694
"STRT",2020-08-11 22:00:00,1421.37615744543
"STRT",2020-08-11 22:15:00,1414.15248384385
"STRT",2020-08-11 22:30:00,1417.04195328441
"STRT",2020-08-11 22:45:00,1425.71036160633
"STRT",2020-08-11 23:00:00,1412.70774912351
"STRT",2020-08-11 23:15:00,1424.26562688604
"STRT",2020-08-11 23:30:00,1427.15509632666
"STRT",2020-08-11 23:45:00,1422.82089216571
"STRT",2020-08-12 00:00:00,1419.93142272509
"STRT",2020-08-12 00:15:00,1418.48668800475
"STRT",2020-08-12 00:30:00,1421.37615744543
"STRT",2020-08-12 00:45:00,1422.82089216571
"STRT",2020-08-12 01:00:00,1428.59983104694
"STRT",2020-08-12 01:15:00,1421.37615744543
"STRT",2020-08-12 01:30:00,1411.26301440317
"STRT",2020-08-12 01:45:00,1421.37615744543
"STRT",2020-08-12 02:00:00,1425.71036160633
"STRT",2020-08-12 02:15:00,1417.04195328441
"STRT",2020-08-12 02:30:00,1421.37615744543
"STRT",2020-08-12 02:45:00,1425.71036160633
"STRT",2020-08-12 03:00:00,1421.37615744543
"STRT",2020-08-12 03:15:00,1424.26562688604
"STRT",2020-08-12 03:30:00,1424.26562688604
"STRT",2020-08-12 03:45:00,1424.26562688604
"STRT",2020-08-12 04:00:00,1428.59983104694
"STRT",2020-08-12 04:15:00,1425.71036160633
"STRT",2020-08-12 04:30:00,1428.59983104694
"STRT",2020-08-12 04:45:00,1428.59983104694
"STRT",2020-08-12 05:00:00,1430.04456576728
"STRT",2020-08-12 05:15:00,1430.04456576728
"STRT",2020-08-12 05:30:00,1430.04456576728
"STRT",2020-08-12 05:45:00,1427.15509632666
"STRT",2020-08-12 06:00:00,1435.82350464852
"STRT",2020-08-12 06:15:00,1432.9340352079
"STRT",2020-08-12 06:30:00,1434.37876992818
